timestamp,shift,target_x,target_y,conf,class,aimed,method
1760262714.179415,False,,,,,False,none
1760262714.2431507,False,,,,,False,none
1760262714.31915,False,,,,,False,none
1760262714.3858485,False,,,,,False,none
1760262714.4661393,False,,,,,False,none
1760262714.54181,False,,,,,False,none
1760262714.6170864,False,,,,,False,none
1760262714.69243,False,,,,,False,none
1760262714.7711158,False,,,,,False,none
1760262714.8459485,False,,,,,False,none
1760262714.917296,False,,,,,False,none
1760262714.9976044,False,,,,,False,none
1760262715.0733812,False,,,,,False,none
1760262715.3652034,False,,,,,False,none
1760262715.4553015,False,,,,,False,none
1760262715.5474153,False,,,,,False,none
1760262715.6264298,False,,,,,False,none
1760262715.711359,False,,,,,False,none
1760262715.791465,False,,,,,False,none
1760262715.874264,False,,,,,False,none
1760262715.9653273,False,,,,,False,none
1760262716.0453951,False,,,,,False,none
1760262716.127381,False,,,,,False,none
1760262716.2154317,False,,,,,False,none
1760262716.3737278,False,,,,,False,none
1760262716.46194,False,,,,,False,none
1760262716.5350068,False,,,,,False,none
1760262716.622849,False,,,,,False,none
1760262716.6922007,False,,,,,False,none
1760262716.7644265,False,,,,,False,none
1760262716.8332117,False,,,,,False,none
1760262716.902977,False,,,,,False,none
1760262716.9835098,False,,,,,False,none
1760262717.05187,False,,,,,False,none
1760262717.1209605,False,,,,,False,none
1760262717.2546577,False,,,,,False,none
1760262717.3597684,False,,,,,False,none
1760262717.6503592,False,,,,,False,none
1760262717.7760623,False,,,,,False,none
1760262717.8751855,False,,,,,False,none
1760262717.9857695,False,,,,,False,none
1760262718.0839663,False,,,,,False,none
1760262718.191295,False,,,,,False,none
1760262718.2880633,False,,,,,False,none
1760262718.38669,False,,,,,False,none
1760262718.7026906,False,,,,,False,none
1760262718.8430285,False,,,,,False,none
1760262718.9869149,False,,,,,False,none
1760262719.120349,False,,,,,False,none
1760262719.2360563,False,,,,,False,none
1760262719.3515704,False,,,,,False,none
1760262719.460289,False,,,,,False,none
1760262719.563275,False,,,,,False,none
1760262719.6758358,False,,,,,False,none
1760262719.789307,False,,,,,False,none
1760262719.9044266,False,,,,,False,none
1760262720.007479,False,,,,,False,none
1760262720.1356516,False,,,,,False,none
1760262720.2554064,False,,,,,False,none
1760262720.3668308,False,,,,,False,none
1760262720.4740417,False,,,,,False,none
1760262720.5720105,False,,,,,False,none
1760262720.6832304,False,,,,,False,none
1760262720.7838838,False,,,,,False,none
1760262721.1070588,False,,,,,False,none
1760262721.2139711,False,,,,,False,none
1760262721.3296826,False,,,,,False,none
1760262721.4394724,False,,,,,False,none
1760262721.5567331,False,,,,,False,none
1760262721.6676636,False,,,,,False,none
1760262721.7818866,False,,,,,False,none
1760262721.883304,False,,,,,False,none
1760262721.956319,False,,,,,False,none
1760262722.045208,False,,,,,False,none
1760262722.1449769,False,,,,,False,none
1760262722.2590985,False,,,,,False,none
1760262722.3495133,False,,,,,False,none
1760262722.4579494,False,,,,,False,none
1760262722.5645645,False,,,,,False,none
1760262722.669047,False,,,,,False,none
1760262722.774616,False,,,,,False,none
1760262722.8732836,False,,,,,False,none
1760262722.984476,False,,,,,False,none
1760262723.0893424,False,,,,,False,none
1760262723.193198,False,,,,,False,none
1760262723.2898307,False,,,,,False,none
1760262723.390402,False,,,,,False,none
1760262723.4904182,False,,,,,False,none
1760262723.5909507,False,,,,,False,none
1760262723.6963632,False,,,,,False,none
1760262723.7960002,False,,,,,False,none
1760262723.8977518,True,,,,,False,none
1760262723.9902732,True,,,,,False,none
1760262724.0789948,True,,,,,False,none
1760262724.1751492,True,,,,,False,none
1760262724.2980878,True,,,,,False,none
1760262724.4083126,True,,,,,False,none
1760262724.512144,True,,,,,False,none
1760262724.611353,True,,,,,False,none
1760262724.7109869,True,,,,,False,none
1760262724.8056703,True,,,,,False,none
1760262724.9231505,False,,,,,False,none
1760262725.043675,False,,,,,False,none
1760262725.148101,False,,,,,False,none
1760262725.2744386,False,,,,,False,none
1760262725.4355466,False,,,,,False,none
1760262725.594042,False,,,,,False,none
1760262725.744859,False,,,,,False,none
1760262725.887937,False,,,,,False,none
1760262726.0198524,False,,,,,False,none
1760262726.163727,False,,,,,False,none
1760262726.311473,False,,,,,False,none
1760262726.4282222,False,,,,,False,none
1760262726.5839221,False,,,,,False,none
1760262726.7050865,False,,,,,False,none
1760262726.8095467,False,,,,,False,none
1760262726.9453495,False,,,,,False,none
1760262727.0624378,False,,,,,False,none
1760262727.1681666,False,,,,,False,none
1760262727.2678711,False,,,,,False,none
1760262727.3690438,False,,,,,False,none
1760262727.466535,False,,,,,False,none
1760262727.566523,False,,,,,False,none
1760262727.7078097,False,,,,,False,none
1760262727.8450372,False,,,,,False,none
1760262727.9672008,False,,,,,False,none
1760262728.0852215,False,,,,,False,none
1760262728.1924882,False,,,,,False,none
1760262728.2891014,False,,,,,False,none
1760262728.399801,False,,,,,False,none
1760262728.507424,False,,,,,False,none
1760262728.6213658,False,,,,,False,none
1760262728.728377,False,,,,,False,none
1760262728.8203466,False,,,,,False,none
1760262728.924156,False,,,,,False,none
1760262729.0212488,False,,,,,False,none
1760262729.1210983,False,,,,,False,none
1760262729.2339356,False,,,,,False,none
1760262729.3898199,False,,,,,False,none
1760262729.5595903,False,,,,,False,none
1760262729.7189462,False,,,,,False,none
1760262729.8659153,False,,,,,False,none
1760262729.9849823,False,,,,,False,none
1760262730.0971503,False,,,,,False,none
1760262730.2203684,False,,,,,False,none
1760262730.3389654,False,,,,,False,none
1760262730.4626596,False,,,,,False,none
1760262730.56468,False,,,,,False,none
1760262730.6662107,False,,,,,False,none
1760262730.777683,False,,,,,False,none
1760262730.883507,False,,,,,False,none
1760262730.977843,False,,,,,False,none
1760262731.0774994,True,,,,,False,none
1760262731.1812842,False,,,,,False,none
1760262731.3002574,True,,,,,False,none
1760262731.412021,True,,,,,False,none
1760262731.5145814,False,,,,,False,none
1760262731.616757,False,,,,,False,none
1760262731.7266653,False,,,,,False,none
1760262731.8509417,False,,,,,False,none
1760262731.9565196,False,,,,,False,none
1760262732.05697,False,,,,,False,none
1760262732.1752408,False,,,,,False,none
1760262732.276392,False,,,,,False,none
1760262732.3869498,False,,,,,False,none
1760262732.503214,False,,,,,False,none
1760262732.6069343,False,,,,,False,none
1760262732.6977694,False,,,,,False,none
1760262732.803625,False,,,,,False,none
1760262732.9080942,False,,,,,False,none
1760262733.0009239,False,,,,,False,none
1760262733.113115,False,,,,,False,none
1760262733.2247033,False,,,,,False,none
1760262733.3351886,False,,,,,False,none
1760262733.4332726,False,,,,,False,none
1760262733.5309238,False,,,,,False,none
1760262733.6432693,False,,,,,False,none
1760262733.7739415,True,,,,,False,none
1760262733.9063077,True,,,,,False,none
1760262734.02672,True,,,,,False,none
1760262734.168946,True,,,,,False,none
1760262734.2821066,True,,,,,False,none
1760262734.397914,True,,,,,False,none
1760262734.5183582,True,,,,,False,none
1760262734.6559496,True,,,,,False,none
1760262734.769259,True,,,,,False,none
1760262734.8636441,True,,,,,False,none
1760262734.9600933,True,,,,,False,none
1760262735.0492692,True,,,,,False,none
1760262735.136169,True,,,,,False,none
1760262735.2374563,True,,,,,False,none
1760262735.336703,True,,,,,False,none
1760262735.4168658,True,,,,,False,none
1760262735.5078654,True,,,,,False,none
1760262735.5971818,True,,,,,False,none
1760262735.6811917,True,,,,,False,none
1760262735.7676616,True,,,,,False,none
1760262735.8555672,True,,,,,False,none
1760262735.9414248,True,,,,,False,none
1760262736.0324903,True,,,,,False,none
1760262736.1248991,True,,,,,False,none
1760262736.2153046,True,,,,,False,none
1760262736.3048136,True,,,,,False,none
1760262736.3962247,True,,,,,False,none
1760262736.4829397,True,,,,,False,none
1760262736.5744817,True,,,,,False,none
1760262736.6678634,True,,,,,False,none
1760262736.7619846,True,,,,,False,none
1760262736.8449488,True,,,,,False,none
1760262736.9380538,True,,,,,False,none
1760262737.0264463,True,,,,,False,none
1760262737.1079774,True,,,,,False,none
1760262737.2002866,True,,,,,False,none
1760262737.288857,True,,,,,False,none
1760262737.3899374,True,,,,,False,none
1760262737.4866893,True,,,,,False,none
1760262737.593195,True,,,,,False,none
1760262737.6889393,True,,,,,False,none
1760262737.779505,True,,,,,False,none
1760262737.8720696,True,,,,,False,none
